UTC_TX,Latitude_raw_TX,Latitude_dir_TX,Longitude_raw_TX,Longitude_dir_TX,speed_raw_TX,heading_raw_TX,seq_num_TX,UTC_RX,Latitude_raw_RX,Latitude_dir_RX,Longitude_raw_RX,Longitude_dir_RX,speed_raw_RX,heading_raw_RX,IPG,Latency,Distance_RXTX,UTC_RAW_GPS,diff
163320.70,4437.69583,N,01057.15318,E,33.855,28.76,821,163320.705588,4437.66661,N,01057.12831,E,44.098,27.07,297.126000,5.588000,54.669590,163320.80,94412
163321.00,4437.69831,N,01057.15507,E,33.858,28.70,822,163321.010496,4437.66988,N,01057.13066,E,44.059,27.21,304.908000,10.496000,53.200360,163321.10,89504
163321.30,4437.70077,N,01057.15698,E,33.890,29.05,823,163321.307567,4437.67851,N,01057.13703,E,43.724,28.06,297.071000,7.567000,41.690334,163321.90,592433
163321.60,4437.70324,N,01057.15891,E,33.889,29.18,824,163321.902375,4437.68172,N,01057.13944,E,43.757,28.26,594.808000,302.375000,40.312420,163322.20,297625
163322.00,4437.70652,N,01057.16150,E,33.908,29.38,825,163322.205383,4437.68279,N,01057.14025,E,43.681,28.51,303.008000,205.383000,44.442701,163322.30,94617
163322.30,4437.70897,N,01057.16344,E,33.767,29.37,826,163322.307554,4437.68596,N,01057.14268,E,43.401,28.78,102.171000,7.554000,43.101009,163322.60,292446
163322.60,4437.71143,N,01057.16540,E,33.892,29.69,827,163322.606598,4437.68912,N,01057.14512,E,43.269,29.02,299.044000,6.598000,41.796477,163322.90,293402
163322.90,4437.71388,N,01057.16737,E,33.919,29.78,828,163322.908568,4437.69121,N,01057.14675,E,43.090,29.18,301.970000,8.568000,42.471476,163323.10,191432
163323.20,4437.71634,N,01057.16935,E,34.017,29.97,829,163323.210488,4437.69432,N,01057.14922,E,42.935,29.48,301.920000,10.488000,41.258206,163323.40,189512
163323.50,4437.71880,N,01057.17135,E,34.220,30.14,830,163323.511876,4437.69638,N,01057.15088,E,42.742,29.88,301.388000,11.876000,42.006530,163323.60,88124
163323.90,4437.72209,N,01057.17402,E,33.981,30.16,831,163323.905524,4437.70047,N,01057.15422,E,42.348,30.29,393.648000,5.524000,40.510315,163324.00,94476
163324.30,4437.72536,N,01057.17675,E,34.246,30.73,832,163324.308972,4437.70551,N,01057.15844,E,42.234,30.96,403.448000,8.972000,37.199636,163324.50,191028
163324.60,4437.72780,N,01057.17880,E,34.155,31.12,833,163324.612883,4437.70751,N,01057.16013,E,42.062,31.24,303.911000,12.883000,38.022155,163324.70,87117
163325.00,4437.73103,N,01057.18155,E,33.934,31.38,834,163325.011663,4437.71147,N,01057.16352,E,41.618,31.50,398.780000,11.663000,36.655597,163325.10,88337
163325.30,4437.73345,N,01057.18363,E,34.142,31.52,835,163325.304536,4437.71540,N,01057.16692,E,41.455,31.90,292.873000,4.536000,33.829067,163325.50,195464
163325.60,4437.73587,N,01057.18573,E,34.301,31.70,836,163325.614517,4437.71734,N,01057.16862,E,41.328,31.89,309.981000,14.517000,34.726681,163325.70,85483
163325.90,4437.73829,N,01057.18783,E,34.394,31.62,837,163325.910564,4437.72312,N,01057.17377,E,40.906,32.53,296.047000,10.564000,28.432132,163326.30,389436
163326.20,4437.74073,N,01057.18996,E,34.518,31.93,838,163326.301255,4437.72407,N,01057.17463,E,40.773,32.89,390.691000,101.255000,31.219759,163326.40,98745
163326.50,4437.74319,N,01057.19210,E,34.764,31.84,839,163326.508554,4437.72597,N,01057.17634,E,40.701,32.59,207.299000,8.554000,32.265356,163326.60,91446
163326.80,4437.74565,N,01057.19426,E,34.906,32.03,840,163326.809542,4437.73071,N,01057.18062,E,40.296,32.87,300.988000,9.542000,27.991804,163327.10,290458
163327.10,4437.74812,N,01057.19644,E,35.161,32.31,841,163327.106511,4437.73165,N,01057.18146,E,40.193,32.68,296.969000,6.511000,30.855914,163327.20,93489
163327.50,4437.75142,N,01057.19941,E,35.430,32.78,842,163327.506600,4437.73542,N,01057.18486,E,40.359,32.79,400.089000,6.600000,29.975272,163327.60,93400
163327.80,4437.75391,N,01057.20165,E,35.634,32.78,843,163327.809575,4437.74109,N,01057.18999,E,40.591,33.02,302.975000,9.575000,24.017763,163328.20,390425
163328.10,4437.75641,N,01057.20393,E,35.826,33.07,844,163328.201336,4437.74299,N,01057.19172,E,40.776,33.01,391.761000,101.336000,25.142027,163328.40,198664
163328.40,4437.75891,N,01057.20622,E,35.871,33.31,845,163328.410914,4437.74489,N,01057.19344,E,40.752,32.93,209.578000,10.914000,26.267176,163328.60,189086
163328.70,4437.76142,N,01057.20855,E,36.234,33.55,846,163328.710020,4437.74679,N,01057.19517,E,40.588,33.05,299.106000,10.020000,27.411989,163328.80,89980
163329.00,4437.76395,N,01057.21089,E,36.385,33.59,847,163329.015919,4437.75057,N,01057.19865,E,40.689,33.36,305.899000,15.919000,25.070024,163329.20,184081
163329.40,4437.76732,N,01057.21405,E,36.550,33.89,848,163329.412594,4437.75433,N,01057.20211,E,40.576,33.19,396.675000,12.594000,24.341810,163329.60,187406
163329.80,4437.77069,N,01057.21725,E,36.650,34.20,849,163329.813592,4437.75714,N,01057.20471,E,40.562,33.34,400.998000,13.592000,25.395005,163329.90,86408
163330.10,4437.77322,N,01057.21965,E,36.687,34.46,850,163330.133488,4437.75994,N,01057.20732,E,40.374,33.77,319.896000,33.488000,24.890772,163330.20,66512
163330.50,4437.77658,N,01057.22289,E,36.686,34.59,851,163330.510712,4437.76367,N,01057.21080,E,40.345,33.73,377.224000,10.712000,24.201965,163330.60,89288
163330.80,4437.77910,N,01057.22533,E,36.692,34.50,852,163330.811501,4437.76645,N,01057.21342,E,40.197,34.02,300.789000,11.501000,23.717444,163330.90,88499
163331.10,4437.78160,N,01057.22779,E,36.733,35.06,853,163331.111619,4437.77204,N,01057.21873,E,40.649,34.19,300.118000,11.619000,17.926727,163331.50,388381
163331.40,4437.78409,N,01057.23027,E,36.770,35.35,854,163331.501464,4437.77391,N,01057.22052,E,40.857,34.38,389.845000,101.464000,19.094075,163331.70,198536
163331.70,4437.78657,N,01057.23276,E,36.720,35.58,855,163331.711563,4437.77486,N,01057.22141,E,40.955,34.14,210.099000,11.563000,21.970107,163331.80,88437
163332.00,4437.78904,N,01057.23526,E,36.625,36.22,856,163332.011513,4437.77769,N,01057.22413,E,41.336,34.57,299.950000,11.513000,21.300778,163332.10,88487
163332.30,4437.79151,N,01057.23776,E,36.696,35.68,857,163332.306522,4437.78149,N,01057.22777,E,41.733,34.48,295.009000,6.522000,18.812613,163332.50,193478
163332.60,4437.79398,N,01057.24028,E,36.703,35.91,858,163332.611560,4437.78635,N,01057.23238,E,42.565,34.19,305.038000,11.560000,14.339793,163333.00,388440
163333.00,4437.79726,N,01057.24365,E,36.753,36.31,859,163333.009573,4437.78733,N,01057.23331,E,42.509,34.23,398.013000,9.573000,18.665351,163333.10,90427
163333.30,4437.79972,N,01057.24619,E,36.644,36.36,860,163333.307563,4437.79334,N,01057.23892,E,43.682,33.57,297.990000,7.563000,12.025483,163333.70,392437
163333.60,4437.80217,N,01057.24873,E,36.666,36.45,861,163333.699432,4437.79536,N,01057.24084,E,43.963,34.20,391.869000,99.432000,12.843190,163333.90,200568
163333.90,4437.80462,N,01057.25128,E,36.643,36.60,862,163333.907585,4437.79949,N,01057.24463,E,44.541,33.55,208.153000,7.585000,9.716591,163334.30,392415
163334.20,4437.80706,N,01057.25384,E,36.693,36.88,863,163334.304335,4437.80366,N,01057.24851,E,44.996,33.72,396.750000,104.335000,6.503033,163334.70,395665
163334.50,4437.80950,N,01057.25641,E,36.675,36.93,864,163334.699468,4437.80985,N,01057.25441,E,44.790,34.60,395.133000,199.468000,0.885930,163335.30,600532
163334.90,4437.81274,N,01057.25986,E,36.505,37.13,865,163335.297476,4437.81293,N,01057.25743,E,45.154,35.18,598.008000,397.476000,0.813349,163335.60,302524
163335.30,4437.81598,N,01057.26334,E,36.715,37.44,866,163335.605248,4437.81395,N,01057.25845,E,45.285,35.38,307.772000,305.248000,4.041061,163335.70,94752
163335.60,4437.81840,N,01057.26596,E,36.800,37.77,867,163335.699368,4437.81498,N,01057.25948,E,45.601,35.67,94.120000,99.368000,6.632811,163335.80,100632
163336.00,4437.82163,N,01057.26947,E,36.919,37.67,868,163336.010508,4437.82107,N,01057.26577,E,45.280,37.08,311.140000,10.508000,1.524236,163336.40,389492
163336.30,4437.82406,N,01057.27214,E,36.900,38.20,869,163336.404508,4437.82207,N,01057.26684,E,45.309,37.28,394.000000,104.508000,4.019721,163336.50,95492
163336.60,4437.82648,N,01057.27482,E,37.075,38.46,870,163336.614523,4437.82406,N,01057.26897,E,45.173,37.54,210.015000,14.523000,4.819677,163336.70,85477
163336.90,4437.82889,N,01057.27750,E,37.078,38.43,871,163336.906233,4437.82701,N,01057.27220,E,44.809,38.10,291.710000,6.233000,3.833541,163337.00,93767
163337.20,4437.83130,N,01057.28020,E,36.939,38.91,872,163337.213500,4437.82991,N,01057.27543,E,44.412,38.67,307.267000,13.500000,2.950768,163337.30,86500
163337.50,4437.83369,N,01057.28290,E,36.813,38.85,873,163337.507693,4437.83277,N,01057.27868,E,43.987,39.27,294.193000,7.693000,2.127922,163337.60,92307
163337.90,4437.83681,N,01057.28652,E,36.473,39.83,874,163337.905514,4437.83651,N,01057.28295,E,42.980,39.22,397.821000,5.514000,1.212121,163338.00,94486
163338.20,4437.83914,N,01057.28921,E,36.237,39.77,875,163338.212496,4437.84100,N,01057.28813,E,41.385,39.49,306.982000,12.496000,3.462409,163338.50,287504
163338.50,4437.84145,N,01057.29194,E,36.145,40.39,876,163338.507955,4437.84187,N,01057.28916,E,41.074,39.92,295.459000,7.955000,1.144260,163338.60,92045
163338.80,4437.84373,N,01057.29467,E,35.803,40.56,877,163338.809953,4437.85233,N,01057.30177,E,35.795,41.74,301.998000,9.953000,16.081244,163339.90,1090047
163339.10,4437.84598,N,01057.29740,E,35.609,41.12,878,163339.902407,4437.85305,N,01057.30269,E,35.306,42.05,1092.454000,802.407000,13.199314,163340.00,97593
163339.40,4437.84820,N,01057.30014,E,35.486,41.56,879,163340.002387,4437.85376,N,01057.30361,E,34.854,42.52,99.980000,602.387000,10.357109,163340.10,97613
163339.70,4437.85039,N,01057.30298,E,35.483,42.59,880,163340.104333,4437.85515,N,01057.30540,E,33.944,42.60,101.946000,404.333000,8.851626,163340.30,195667
163340.00,4437.85257,N,01057.30576,E,35.358,42.52,881,163340.296453,4437.85583,N,01057.30630,E,33.701,43.14,192.120000,296.453000,6.043787,163340.40,103547
163340.40,4437.85547,N,01057.30945,E,35.302,42.35,882,163340.409522,4437.85844,N,01057.30979,E,32.070,43.71,113.069000,9.522000,5.505105,163340.80,390478
163340.80,4437.85835,N,01057.31317,E,35.183,42.67,883,163340.812619,4437.85906,N,01057.31064,E,31.651,44.14,403.097000,12.619000,1.521169,163340.90,87381
163341.10,4437.86049,N,01057.31593,E,34.944,42.78,884,163341.111518,4437.86152,N,01057.31397,E,30.731,44.06,298.899000,11.518000,1.998338,163341.30,188482
163341.40,4437.86262,N,01057.31872,E,34.933,43.38,885,163341.414546,4437.86334,N,01057.31644,E,30.349,43.88,303.028000,14.546000,1.501203,163341.60,185454
163341.80,4437.86542,N,01057.32241,E,34.702,43.38,886,163341.810548,4437.86514,N,01057.31893,E,30.372,44.58,396.002000,10.548000,1.171123,163341.90,89452
163342.30,4437.86888,N,01057.32702,E,34.512,43.70,887,163342.307575,4437.86871,N,01057.32391,E,30.253,45.27,497.027000,7.575000,0.989737,163342.50,192425
163342.70,4437.87165,N,01057.33073,E,34.592,43.79,888,163342.706644,4437.87047,N,01057.32641,E,30.032,45.53,399.069000,6.644000,2.545745,163342.80,93356
163343.10,4437.87439,N,01057.33444,E,34.403,44.21,889,163343.109603,4437.87339,N,01057.33068,E,30.755,46.68,402.959000,9.603000,2.172847,163343.30,190397
163343.50,4437.87712,N,01057.33819,E,34.435,44.96,890,163343.506841,4437.87515,N,01057.33334,E,31.339,47.33,397.238000,6.841000,3.933186,163343.60,93159
163343.90,4437.87981,N,01057.34200,E,34.513,45.34,891,163343.906641,4437.87751,N,01057.33698,E,32.040,47.63,399.800000,6.641000,4.523521,163344.00,93359
163344.30,4437.88249,N,01057.34584,E,34.630,45.95,892,163344.309618,4437.88284,N,01057.34535,E,32.089,48.14,402.977000,9.618000,0.665268,163344.90,590382
163344.70,4437.88519,N,01057.34969,E,34.833,45.38,893,163344.901247,4437.88404,N,01057.34717,E,31.829,47.20,591.629000,201.247000,2.262770,163345.10,198753
163345.10,4437.88795,N,01057.35346,E,34.658,44.35,894,163345.108573,4437.88892,N,01057.35450,E,32.356,46.32,207.326000,8.573000,1.824825,163345.90,791427
163345.50,4437.89074,N,01057.35722,E,34.887,43.59,895,163345.901370,4437.89213,N,01057.35898,E,32.709,44.09,792.797000,401.370000,2.630165,163346.40,498630
163345.90,4437.89358,N,01057.36091,E,34.941,42.62,896,163346.402246,4437.89346,N,01057.36073,E,32.947,42.94,500.876000,502.246000,0.228923,163346.60,197754
163346.30,4437.89647,N,01057.36453,E,34.801,41.19,897,163346.602253,4437.89414,N,01057.36160,E,33.090,42.66,200.007000,302.253000,4.407609,163346.70,97747
163346.60,4437.89869,N,01057.36717,E,34.984,40.00,898,163346.701391,4437.89551,N,01057.36333,E,33.180,41.79,99.138000,101.391000,6.006106,163346.90,198609
163346.90,4437.90096,N,01057.36974,E,34.973,39.25,899,163346.906521,4437.89621,N,01057.36418,E,33.224,40.97,205.130000,6.521000,8.961304,163347.00,93479
163347.20,4437.90326,N,01057.37226,E,34.832,38.10,900,163347.209511,4437.89907,N,01057.36753,E,33.709,39.36,302.990000,9.511000,7.895128,163347.40,190489
163347.50,4437.90558,N,01057.37475,E,34.865,37.30,901,163347.503580,4437.90053,N,01057.36919,E,33.976,38.69,294.069000,3.580000,9.508020,163347.60,96420
163347.80,4437.90792,N,01057.37720,E,34.796,36.60,902,163347.810524,4437.90354,N,01057.37247,E,34.371,37.45,306.944000,10.524000,8.241690,163348.00,189476
163348.10,4437.91029,N,01057.37958,E,34.919,35.51,903,163348.111517,4437.90586,N,01057.37489,E,34.976,36.41,300.993000,11.517000,8.330910,163348.30,188483
163348.40,4437.91268,N,01057.38192,E,34.775,34.65,904,163348.412942,4437.90744,N,01057.37650,E,35.116,35.89,301.425000,12.942000,9.847707,163348.50,87058
163348.70,4437.91508,N,01057.38421,E,34.667,34.19,905,163348.706551,4437.91625,N,01057.38506,E,34.800,33.91,293.609000,6.551000,2.183410,163349.60,893449
163349.00,4437.91749,N,01057.38646,E,34.610,33.31,906,163349.604460,4437.92017,N,01057.38874,E,33.617,33.48,897.909000,604.460000,5.014103,163350.10,495540
163349.40,4437.92070,N,01057.38932,E,34.392,32.09,907,163350.097258,4437.92252,N,01057.39087,E,33.023,32.90,492.798000,697.258000,3.405168,163350.40,302742
163349.70,4437.92313,N,01057.39140,E,34.067,31.59,908,163350.402395,4437.92404,N,01057.39225,E,32.566,32.71,305.137000,702.395000,1.705838,163350.60,197605
163350.00,4437.92551,N,01057.39351,E,33.689,31.57,909,163350.602233,4437.92557,N,01057.39357,E,32.102,31.58,199.838000,602.233000,0.112658,163350.80,197767
163350.30,4437.92794,N,01057.39553,E,33.708,30.50,910,163350.800365,4437.92632,N,01057.39423,E,31.975,31.89,198.132000,500.365000,3.027766,163350.90,99635
163350.60,4437.93035,N,01057.39748,E,32.967,30.06,911,163350.900251,4437.92708,N,01057.39486,E,31.613,31.17,99.886000,300.251000,6.111443,163351.00,99749
163351.00,4437.93353,N,01057.40007,E,32.714,29.64,912,163351.011635,4437.92782,N,01057.39549,E,31.244,31.09,111.384000,11.635000,10.671859,163351.10,88365
163351.40,4437.93666,N,01057.40252,E,32.116,28.96,913,163351.410587,4437.93139,N,01057.39849,E,29.247,30.98,398.952000,10.587000,9.841989,163351.60,189413
163351.90,4437.94048,N,01057.40545,E,31.032,28.48,914,163351.909529,4437.93486,N,01057.40130,E,28.070,29.56,498.942000,9.529000,10.490222,163352.10,190471
163352.20,4437.94271,N,01057.40712,E,30.440,27.64,915,163352.213531,4437.93622,N,01057.40238,E,28.162,29.34,304.002000,13.531000,12.112275,163352.30,86469
163352.40,4437.94415,N,01057.40818,E,29.214,27.47,916,163352.411606,4437.93757,N,01057.40344,E,27.896,29.23,198.075000,11.606000,12.277917,163352.50,88394
163352.80,4437.94694,N,01057.41017,E,27.925,26.54,917,163352.809525,4437.94024,N,01057.40550,E,27.230,28.61,397.919000,9.525000,12.496421,163352.90,90475
163353.30,4437.95021,N,01057.41241,E,25.394,25.81,918,163353.307600,4437.94410,N,01057.40840,E,25.725,27.78,498.075000,7.600000,11.387774,163353.50,192400
163353.70,4437.95260,N,01057.41401,E,23.340,25.08,919,163353.706880,4437.94596,N,01057.40976,E,24.947,27.25,399.280000,6.880000,12.372171,163353.80,93120
163354.00,4437.95427,N,01057.41512,E,21.988,25.19,920,163354.009893,4437.94892,N,01057.41185,E,23.125,26.71,303.013000,9.893000,9.963825,163354.30,290107
163354.30,4437.95581,N,01057.41616,E,20.462,25.57,921,163354.303636,4437.95299,N,01057.41465,E,18.703,25.75,293.743000,3.636000,5.245973,163355.10,796364
163354.50,4437.95678,N,01057.41682,E,19.389,26.04,922,163355.100421,4437.95590,N,01057.41662,E,15.345,25.89,796.785000,600.421000,1.631974,163355.80,699579
163354.70,4437.95769,N,01057.41745,E,18.357,26.57,923,163355.802375,4437.95627,N,01057.41687,E,14.973,25.79,701.954000,1102.375000,2.637422,163355.90,97625
163355.00,4437.95893,N,01057.41834,E,16.555,26.95,924,163355.903370,4437.95763,N,01057.41781,E,13.135,26.05,100.995000,903.370000,2.414522,163356.30,396630
163355.30,4437.96004,N,01057.41916,E,14.977,27.74,925,163356.297421,4437.95855,N,01057.41845,E,12.143,26.90,394.051000,997.421000,2.769633,163356.60,302579
163355.50,4437.96070,N,01057.41965,E,13.774,28.05,926,163356.605356,4437.95884,N,01057.41865,E,11.871,27.03,307.935000,1105.356000,3.460215,163356.70,94644
163356.00,4437.96226,N,01057.42089,E,12.678,30.34,927,163356.701381,4437.95912,N,01057.41885,E,11.590,27.05,96.025000,701.381000,5.851645,163356.80,98619
163356.60,4437.96397,N,01057.42257,E,12.732,37.10,928,163356.799355,4437.95940,N,01057.41904,E,11.177,26.54,97.974000,199.355000,8.536019,163356.90,100645
163357.00,4437.96507,N,01057.42390,E,13.303,41.41,929,163357.010562,4437.95991,N,01057.41942,E,10.264,27.73,211.207000,10.562000,9.657773,163357.10,89438
163357.50,4437.96644,N,01057.42583,E,14.221,46.57,930,163357.508547,4437.96107,N,01057.42027,E,9.320,27.99,497.985000,8.547000,10.092271,163357.60,91453
163357.90,4437.96750,N,01057.42760,E,14.980,51.14,931,163357.908538,4437.96195,N,01057.42096,E,9.104,28.77,399.991000,8.538000,10.478725,163358.00,91462
163358.30,4437.96853,N,01057.42956,E,15.990,54.85,932,163358.305631,4437.96286,N,01057.42173,E,9.862,31.62,397.093000,5.631000,10.770080,163358.40,94369
163358.80,4437.96984,N,01057.43220,E,17.064,55.80,933,163358.809923,4437.96432,N,01057.42317,E,11.249,38.03,504.292000,9.923000,10.586338,163359.00,190077
163359.80,4437.97278,N,01057.43771,E,18.148,50.03,934,163359.803936,4437.96707,N,01057.42707,E,14.096,50.80,994.013000,3.936000,11.058032,163400.10,296064
163400.00,4437.97346,N,01057.43877,E,18.333,47.79,935,163400.103374,4437.96802,N,01057.42889,E,14.857,54.93,299.438000,103.374000,10.512920,163400.50,396626
163400.50,4437.97532,N,01057.44125,E,18.649,41.11,936,163400.508595,4437.96825,N,01057.42938,E,15.107,56.22,405.221000,8.595000,13.582857,163400.60,91405
163400.80,4437.97655,N,01057.44257,E,18.622,36.31,937,163400.810557,4437.97077,N,01057.43449,E,16.516,54.34,301.962000,10.557000,10.985542,163401.60,789443
163401.30,4437.97879,N,01057.44442,E,18.600,27.98,938,163401.603411,4437.97194,N,01057.43655,E,16.909,50.67,792.854000,303.411000,12.914796,163402.00,396589
163401.60,4437.98020,N,01057.44529,E,18.511,22.40,939,163402.001550,4437.97226,N,01057.43706,E,17.044,49.27,398.139000,401.550000,14.922724,163402.10,98450
163402.00,4437.98218,N,01057.44615,E,18.530,14.87,940,163402.099236,4437.97257,N,01057.43756,E,17.126,48.68,97.686000,99.236000,17.997209,163402.20,100764
163402.30,4437.98370,N,01057.44657,E,18.612,9.86,941,163402.310572,4437.97391,N,01057.43948,E,17.289,44.26,211.336000,10.572000,18.268908,163402.60,289428
163402.70,4437.98573,N,01057.44681,E,18.380,2.67,942,163402.704528,4437.97463,N,01057.44039,E,17.369,41.75,393.956000,4.528000,20.662006,163402.80,95472
163403.00,4437.98725,N,01057.44675,E,18.215,357.20,943,163403.013560,4437.97656,N,01057.44246,E,17.533,34.83,309.032000,13.560000,19.853443,163403.30,286440
163403.30,4437.98875,N,01057.44650,E,18.046,352.06,944,163403.309524,4437.97697,N,01057.44284,E,17.618,33.57,295.964000,9.524000,21.859165,163403.40,90476
163403.70,4437.99068,N,01057.44589,E,17.729,345.04,945,163403.706954,4437.98148,N,01057.44569,E,17.821,17.28,397.430000,6.954000,17.049995,163404.40,693046
163404.00,4437.99207,N,01057.44523,E,17.594,340.48,946,163404.402455,4437.98245,N,01057.44602,E,17.973,13.22,695.501000,402.455000,17.829846,163404.60,197545
163404.30,4437.99341,N,01057.44444,E,17.130,335.61,947,163404.599227,4437.98846,N,01057.44625,E,18.071,351.74,196.772000,299.227000,9.189812,163405.80,1200773
163404.50,4437.99423,N,01057.44383,E,16.684,331.43,948,163405.802468,4437.98993,N,01057.44582,E,18.017,346.39,1203.241000,1302.468000,7.991543,163406.10,297532
163404.80,4437.99538,N,01057.44282,E,16.260,326.27,949,163406.104504,4437.99136,N,01057.44520,E,17.934,341.29,302.036000,1304.504000,7.484566,163406.40,295496
163405.30,4437.99712,N,01057.44088,E,15.775,318.68,950,163406.397497,4437.99228,N,01057.44469,E,17.776,337.77,292.993000,1097.497000,9.043040,163406.60,202503
163405.50,4437.99772,N,01057.44002,E,15.541,314.30,951,163406.601175,4437.99317,N,01057.44410,E,17.718,334.12,203.678000,1101.175000,8.521608,163406.80,198825
163406.00,4437.99912,N,01057.43772,E,15.487,307.73,952,163406.801440,4437.99361,N,01057.44378,E,17.669,332.41,200.265000,801.440000,10.373700,163406.90,98560
163406.30,4437.99983,N,01057.43625,E,15.341,303.11,953,163406.901226,4437.99403,N,01057.44344,E,17.688,330.28,99.786000,601.226000,10.965432,163407.00,98774
163406.80,4438.00084,N,01057.43361,E,15.401,296.03,954,163406.998591,4437.99564,N,01057.44191,E,17.391,323.46,97.365000,198.591000,9.956756,163407.40,401409
163407.10,4438.00134,N,01057.43193,E,15.578,291.13,955,163407.407068,4437.99602,N,01057.44149,E,17.411,321.72,408.477000,307.068000,10.272293,163407.50,92932
163407.50,4438.00187,N,01057.42959,E,15.843,285.65,956,163407.505658,4437.99639,N,01057.44106,E,17.398,320.48,98.590000,5.658000,10.728890,163407.60,94342
163407.80,4438.00214,N,01057.42778,E,15.967,281.00,957,163407.812538,4437.99743,N,01057.43969,E,17.224,314.84,306.880000,12.538000,9.439097,163407.90,87462
163408.20,4438.00233,N,01057.42533,E,15.800,274.52,958,163408.208618,4437.99868,N,01057.43766,E,17.149,308.77,396.080000,8.618000,7.719280,163408.30,91382
163408.50,4438.00236,N,01057.42348,E,15.759,270.26,959,163408.504950,4437.99951,N,01057.43601,E,17.370,303.55,296.332000,4.950000,6.494615,163408.60,95050
163408.80,4438.00226,N,01057.42166,E,15.451,265.26,960,163408.810057,4438.00085,N,01057.43239,E,17.734,293.79,305.107000,10.057000,4.159603,163409.20,389943
163409.30,4438.00190,N,01057.41872,E,15.345,258.72,961,163409.304954,4438.00120,N,01057.43107,E,18.112,290.37,494.897000,4.954000,3.944428,163409.40,95046
163409.80,4438.00130,N,01057.41588,E,15.079,251.24,962,163409.810990,4438.00187,N,01057.42760,E,18.651,282.40,506.036000,10.990000,3.689435,163409.90,89010
163410.10,4438.00082,N,01057.41423,E,15.114,247.07,963,163410.117603,4438.00217,N,01057.42401,E,18.504,273.65,306.613000,17.603000,3.867940,163410.40,282397
163410.50,4438.00006,N,01057.41216,E,14.915,241.44,964,163410.507667,4438.00219,N,01057.42184,E,18.431,269.21,390.064000,7.667000,4.909850,163410.70,192333
163410.90,4437.99918,N,01057.41022,E,14.723,236.34,965,163410.904513,4438.00209,N,01057.41895,E,18.968,266.32,396.846000,4.513000,6.001447,163411.10,195487
163411.20,4437.99843,N,01057.40886,E,14.687,231.88,966,163411.211557,4438.00200,N,01057.41744,E,19.407,265.20,307.044000,11.557000,7.104222,163411.30,88443
163411.50,4437.99760,N,01057.40758,E,14.649,226.81,967,163411.511570,4438.00175,N,01057.41433,E,20.466,263.33,300.013000,11.570000,7.955894,163411.70,188430
163411.90,4437.99642,N,01057.40599,E,14.729,221.79,968,163411.911618,4438.00157,N,01057.41192,E,20.842,263.77,400.048000,11.618000,9.710380,163412.00,88382
163412.40,4437.99476,N,01057.40422,E,15.094,214.91,969,163412.412594,4438.00124,N,01057.40787,E,20.908,264.01,500.976000,12.594000,12.059409,163412.50,87406
163412.70,4437.99368,N,01057.40327,E,15.399,210.78,970,163412.706581,4438.00098,N,01057.40382,E,20.720,265.09,293.987000,6.581000,13.529733,163413.00,293419
163413.10,4437.99212,N,01057.40217,E,15.899,205.22,971,163413.108526,4438.00086,N,01057.39823,E,20.418,270.24,401.945000,8.526000,16.240931,163413.70,591474
163413.60,4437.99001,N,01057.40109,E,16.415,197.58,972,163413.702258,4438.00087,N,01057.39745,E,20.252,271.06,593.732000,102.258000,20.156205,163413.80,97742
163414.10,4437.98774,N,01057.40036,E,17.114,190.52,973,163414.119901,4438.00101,N,01057.39432,E,20.168,274.21,417.643000,19.901000,24.659998,163414.20,80099
163414.50,4437.98584,N,01057.40000,E,17.339,186.47,974,163414.506686,4438.00126,N,01057.39120,E,20.218,277.58,386.785000,6.686000,28.700099,163414.60,93314
163415.00,4437.98340,N,01057.39976,E,17.816,183.79,975,163415.009645,4438.00180,N,01057.38731,E,20.473,282.33,502.959000,9.645000,34.305925,163415.10,90355
163415.50,4437.98090,N,01057.39958,E,18.062,182.44,976,163415.508675,4438.00324,N,01057.38129,E,20.486,292.04,499.030000,8.675000,41.767507,163415.90,391325
163416.00,4437.97838,N,01057.39941,E,18.168,183.10,977,163416.009676,4438.00452,N,01057.37775,E,20.468,298.77,501.001000,9.676000,48.882473,163416.40,390324
163416.50,4437.97588,N,01057.39921,E,18.103,183.38,978,163416.505574,4438.00578,N,01057.37509,E,20.413,304.95,495.898000,5.574000,55.887686,163416.80,294426
163417.10,4437.97277,N,01057.39887,E,18.863,185.76,979,163417.118574,4438.00722,N,01057.37262,E,20.457,310.87,613.000000,18.574000,64.333501,163417.20,81426
163417.60,4437.97012,N,01057.39833,E,19.615,189.39,980,163417.610573,4438.00970,N,01057.36933,E,20.395,319.64,491.999000,10.573000,73.871291,163417.80,189427
163418.00,4437.96796,N,01057.39769,E,20.050,193.10,981,163418.011555,4438.01155,N,01057.36745,E,20.578,325.78,400.982000,11.555000,81.296414,163418.20,188445
163418.40,4437.96576,N,01057.39685,E,20.647,196.71,982,163418.413994,4438.01303,N,01057.36621,E,20.688,329.72,402.439000,13.994000,88.089209,163418.50,86006
163418.80,4437.96353,N,01057.39579,E,21.180,199.77,983,163418.816591,4438.01509,N,01057.36475,E,20.770,334.70,402.597000,16.591000,96.011084,163418.90,83409
163534.00,4437.97044,N,01056.88913,E,22.267,22.83,1160,163534.010744,4438.07798,N,01056.99759,E,16.248,218.65,75194.153000,10.744000,201.965185,163534.10,89256
