UTC,Latitude_raw,Latitude_dir,Longitude_raw,Longitude_dir,speed_raw,heading_raw,seq_num,trig_S,trig_H,trig_D,trig_TO
163231.300000,4437.426860,N,1056.890830,E,40.146000,43.790000,680,0,0,1,0
163231.600000,4437.429250,N,1056.894060,E,39.791000,43.870000,681,0,0,1,0
163231.900000,4437.431640,N,1056.897280,E,39.677000,43.960000,682,0,0,1,0
163232.200000,4437.433980,N,1056.900480,E,39.288000,44.200000,683,0,0,1,0
163232.500000,4437.436300,N,1056.903710,E,39.246000,44.860000,684,0,0,1,0
163232.800000,4437.438580,N,1056.906970,E,39.009000,45.810000,685,0,0,1,0
163233.100000,4437.440800,N,1056.910280,E,38.874000,47.020000,686,0,0,1,0
163233.400000,4437.442970,N,1056.913600,E,38.569000,47.890000,687,0,0,1,0
163233.700000,4437.445080,N,1056.916960,E,38.335000,48.930000,688,0,0,1,0
163234.100000,4437.447810,N,1056.921500,E,38.040000,50.430000,689,0,0,1,0
163234.500000,4437.450410,N,1056.926120,E,37.680000,52.130000,690,0,0,1,0
163234.900000,4437.452890,N,1056.930780,E,37.439000,53.810000,691,0,0,1,0
163235.300000,4437.455260,N,1056.935490,E,37.065000,55.110000,692,0,0,1,0
163235.700000,4437.457550,N,1056.940210,E,36.580000,56.120000,693,0,0,1,0
163236.100000,4437.459770,N,1056.944960,E,36.715000,57.260000,694,0,0,1,0
163236.600000,4437.462530,N,1056.951010,E,37.082000,57.620000,695,0,0,1,0
163237.000000,4437.464700,N,1056.955860,E,36.539000,58.000000,696,0,0,1,0
163237.400000,4437.466830,N,1056.960660,E,36.116000,58.150000,697,0,0,1,0
163237.800000,4437.468930,N,1056.965400,E,35.652000,58.400000,698,0,0,1,0
163238.300000,4437.471470,N,1056.971180,E,34.485000,58.240000,699,1,0,1,0
163238.800000,4437.473960,N,1056.976760,E,33.407000,57.890000,700,1,0,1,0
163239.200000,4437.475920,N,1056.981020,E,32.271000,56.750000,701,1,0,0,0
163239.500000,4437.477390,N,1056.984100,E,31.288000,56.310000,702,1,0,0,0
163239.900000,4437.479310,N,1056.988030,E,30.204000,55.200000,703,1,0,0,0
163240.400000,4437.481670,N,1056.992650,E,28.481000,53.740000,704,1,0,1,0
163240.700000,4437.483070,N,1056.995220,E,27.267000,52.660000,705,1,0,0,0
163241.000000,4437.484450,N,1056.997660,E,26.212000,51.350000,706,1,0,0,0
163241.400000,4437.486270,N,1057.000700,E,25.100000,49.390000,707,1,0,0,0
163241.800000,4437.488070,N,1057.003530,E,23.934000,47.660000,708,1,0,0,0
163242.400000,4437.490730,N,1057.007420,E,22.352000,45.300000,709,1,0,1,0
163242.700000,4437.492010,N,1057.009200,E,21.304000,44.490000,710,1,0,0,0
163243.000000,4437.493250,N,1057.010860,E,20.257000,43.660000,711,1,0,0,0
163243.300000,4437.494450,N,1057.012380,E,18.893000,42.010000,712,1,0,0,0
163243.700000,4437.495910,N,1057.014210,E,16.966000,41.720000,713,1,0,0,0
163243.900000,4437.496570,N,1057.015040,E,15.919000,42.180000,714,1,0,0,0
163244.100000,4437.497180,N,1057.015820,E,14.630000,42.340000,715,1,0,0,0
163244.300000,4437.497730,N,1057.016540,E,13.565000,43.020000,716,1,0,0,0
163244.500000,4437.498240,N,1057.017200,E,12.377000,42.640000,717,1,0,0,0
163244.700000,4437.498700,N,1057.017810,E,11.209000,43.220000,718,1,0,0,0
163244.900000,4437.499100,N,1057.018340,E,9.841000,43.050000,719,1,0,0,0
163245.200000,4437.499590,N,1057.019020,E,7.862000,43.910000,720,1,0,0,0
163245.400000,4437.499860,N,1057.019380,E,6.593000,44.030000,721,1,0,0,0
163245.600000,4437.500080,N,1057.019690,E,5.615000,44.170000,722,1,0,0,0
163246.000000,4437.500450,N,1057.020210,E,4.465000,45.770000,723,1,0,0,0
163246.900000,4437.501240,N,1057.021420,E,5.678000,47.620000,724,1,0,0,0
163247.300000,4437.501730,N,1057.022240,E,7.514000,50.600000,725,1,0,0,0
163247.700000,4437.502270,N,1057.023290,E,8.692000,54.700000,726,1,1,0,0
163248.000000,4437.502660,N,1057.024220,E,9.531000,60.300000,727,0,1,0,0
163248.400000,4437.503150,N,1057.025690,E,10.922000,66.710000,728,1,1,0,0
163248.700000,4437.503440,N,1057.026890,E,10.879000,71.760000,729,0,1,0,0
163249.100000,4437.503720,N,1057.028580,E,11.718000,78.890000,730,0,1,0,0
163249.400000,4437.503860,N,1057.030040,E,12.915000,83.340000,731,1,1,0,0
163249.800000,4437.503950,N,1057.032150,E,13.957000,87.710000,732,1,1,0,0
163250.200000,4437.503950,N,1057.034450,E,15.129000,91.400000,733,1,0,0,0
163250.700000,4437.503980,N,1057.037540,E,16.153000,88.300000,734,1,0,0,0
163251.200000,4437.504170,N,1057.040770,E,16.809000,83.520000,735,0,1,0,0
163251.600000,4437.504510,N,1057.043420,E,17.465000,77.830000,736,0,1,0,0
163251.900000,4437.504900,N,1057.045400,E,17.442000,73.490000,737,0,1,0,0
163252.200000,4437.505400,N,1057.047310,E,17.446000,68.040000,738,0,1,0,0
163252.500000,4437.506020,N,1057.049160,E,17.636000,63.630000,739,0,1,0,0
163252.800000,4437.506750,N,1057.050950,E,17.693000,58.790000,740,0,1,0,0
163253.100000,4437.507610,N,1057.052640,E,17.659000,53.310000,741,0,1,0,0
163253.300000,4437.508240,N,1057.053690,E,17.676000,49.280000,742,0,1,0,0
163253.600000,4437.509270,N,1057.055120,E,17.419000,43.650000,743,0,1,0,0
163253.800000,4437.510010,N,1057.055990,E,17.278000,39.470000,744,0,1,0,0
163254.100000,4437.511190,N,1057.057150,E,17.374000,34.330000,745,0,1,0,0
163254.300000,4437.512000,N,1057.057830,E,16.904000,30.290000,746,0,1,0,0
163254.600000,4437.513270,N,1057.058700,E,16.778000,25.110000,747,0,1,0,0
163254.900000,4437.514570,N,1057.059390,E,16.728000,19.310000,748,0,1,0,0
163255.100000,4437.515450,N,1057.059740,E,16.369000,15.170000,749,0,1,0,0
163255.400000,4437.516790,N,1057.060120,E,16.220000,9.860000,750,0,1,0,0
163255.700000,4437.518140,N,1057.060310,E,16.174000,4.200000,751,0,1,0,0
163256.000000,4437.519480,N,1057.060340,E,15.991000,359.920000,752,0,1,0,0
163256.500000,4437.521740,N,1057.060120,E,16.427000,354.840000,753,0,1,1,0
163257.100000,4437.524560,N,1057.059590,E,17.365000,350.750000,754,0,1,1,0
163257.600000,4437.526980,N,1057.058910,E,18.062000,347.830000,755,0,0,1,0
163258.100000,4437.529510,N,1057.058030,E,19.029000,344.870000,756,0,0,1,0
163258.600000,4437.532140,N,1057.057090,E,19.762000,345.800000,757,0,0,1,0
163259.100000,4437.534910,N,1057.056310,E,20.640000,349.910000,758,0,1,1,0
163259.500000,4437.537220,N,1057.055880,E,21.055000,353.670000,759,0,0,1,0
163259.900000,4437.539620,N,1057.055620,E,21.823000,356.330000,760,0,0,1,0
163300.000000,4437.540220,N,1057.055590,E,21.814000,357.440000,761,0,0,0,1
163300.400000,4437.542700,N,1057.055580,E,22.362000,0.710000,762,0,0,1,0
163300.800000,4437.545240,N,1057.055800,E,22.918000,4.630000,763,0,0,1,0
163301.200000,4437.547810,N,1057.056280,E,23.448000,8.810000,764,0,1,1,0
163301.600000,4437.550370,N,1057.057020,E,23.447000,12.670000,765,0,0,1,0
163302.000000,4437.552890,N,1057.057980,E,23.615000,15.970000,766,0,0,1,0
163302.500000,4437.556050,N,1057.059490,E,24.200000,19.650000,767,0,0,1,0
163302.900000,4437.558590,N,1057.060830,E,24.507000,21.140000,768,0,0,1,0
163303.400000,4437.561840,N,1057.062650,E,25.296000,21.630000,769,0,0,1,0
163303.800000,4437.564490,N,1057.064130,E,25.828000,21.680000,770,0,0,1,0
163304.200000,4437.567170,N,1057.065650,E,26.223000,21.900000,771,0,0,1,0
163304.600000,4437.569900,N,1057.067200,E,26.512000,21.920000,772,0,0,1,0
163305.000000,4437.572650,N,1057.068800,E,26.972000,22.350000,773,0,0,1,0
163305.400000,4437.575440,N,1057.070420,E,27.137000,22.650000,774,0,0,1,0
163305.800000,4437.578250,N,1057.072080,E,27.560000,22.950000,775,0,0,1,0
163306.200000,4437.581080,N,1057.073810,E,27.856000,23.690000,776,0,0,1,0
163306.700000,4437.584650,N,1057.076020,E,28.300000,23.980000,777,0,0,1,0
163307.000000,4437.586810,N,1057.077390,E,28.535000,24.050000,778,0,0,1,0
163307.300000,4437.588980,N,1057.078790,E,28.842000,24.550000,779,0,0,1,0
163307.600000,4437.591180,N,1057.080220,E,29.162000,24.750000,780,0,0,1,0
163308.000000,4437.594120,N,1057.082170,E,29.449000,25.590000,781,0,0,1,0
163308.300000,4437.596360,N,1057.083670,E,29.745000,25.730000,782,0,0,1,0
163308.600000,4437.598610,N,1057.085190,E,30.002000,25.990000,783,0,0,1,0
163308.900000,4437.600860,N,1057.086730,E,30.220000,25.980000,784,0,0,1,0
163309.200000,4437.603140,N,1057.088280,E,30.384000,25.950000,785,0,0,1,0
163309.500000,4437.605430,N,1057.089830,E,30.555000,25.810000,786,0,0,1,0
163309.900000,4437.608500,N,1057.091910,E,30.604000,25.750000,787,0,0,1,0
163310.200000,4437.610810,N,1057.093480,E,30.765000,25.970000,788,0,0,1,0
163310.500000,4437.613130,N,1057.095030,E,30.926000,25.390000,789,0,0,1,0
163310.800000,4437.615450,N,1057.096600,E,30.997000,25.380000,790,0,0,1,0
163311.100000,4437.617790,N,1057.098170,E,31.048000,25.610000,791,0,0,1,0
163311.400000,4437.620150,N,1057.099730,E,31.310000,25.260000,792,0,0,1,0
163311.700000,4437.622520,N,1057.101280,E,31.460000,25.060000,793,0,0,1,0
163312.000000,4437.624900,N,1057.102840,E,31.641000,25.050000,794,0,0,1,0
163312.300000,4437.627300,N,1057.104390,E,31.721000,25.010000,795,0,0,1,0
163312.600000,4437.629700,N,1057.105960,E,31.744000,24.980000,796,0,0,1,0
163313.000000,4437.632920,N,1057.108050,E,31.944000,24.990000,797,0,0,1,0
163313.400000,4437.636150,N,1057.110150,E,32.025000,24.890000,798,0,0,1,0
163313.700000,4437.638580,N,1057.111730,E,32.237000,24.960000,799,0,0,1,0
163314.000000,4437.641010,N,1057.113340,E,32.320000,25.510000,800,0,0,1,0
163314.300000,4437.643450,N,1057.114980,E,32.468000,25.760000,801,0,0,1,0
163314.600000,4437.645890,N,1057.116650,E,32.593000,26.020000,802,0,0,1,0
163314.900000,4437.648340,N,1057.118320,E,32.740000,25.860000,803,0,0,1,0
163315.300000,4437.651610,N,1057.120570,E,32.774000,26.180000,804,0,0,1,0
163315.600000,4437.654050,N,1057.122280,E,32.717000,26.400000,805,0,0,1,0
163315.900000,4437.656500,N,1057.123990,E,32.913000,26.620000,806,0,0,1,0
163316.200000,4437.658940,N,1057.125720,E,32.687000,26.960000,807,0,0,1,0
163316.600000,4437.662190,N,1057.128060,E,32.878000,27.300000,808,0,0,1,0
163316.900000,4437.664640,N,1057.129830,E,32.994000,27.390000,809,0,0,1,0
163317.200000,4437.667090,N,1057.131610,E,33.079000,27.730000,810,0,0,1,0
163317.500000,4437.669540,N,1057.133410,E,33.261000,27.880000,811,0,0,1,0
163317.800000,4437.671990,N,1057.135240,E,33.254000,27.890000,812,0,0,1,0
163318.100000,4437.674460,N,1057.137040,E,33.429000,27.700000,813,0,0,1,0
163318.500000,4437.677740,N,1057.139480,E,33.463000,27.860000,814,0,0,1,0
163318.900000,4437.681030,N,1057.141930,E,33.565000,28.030000,815,0,0,1,0
163319.200000,4437.683490,N,1057.143790,E,33.475000,28.340000,816,0,0,1,0
163319.500000,4437.685960,N,1057.145660,E,33.612000,28.350000,817,0,0,1,0
163319.800000,4437.688420,N,1057.147530,E,33.609000,28.390000,818,0,0,1,0
163320.100000,4437.690890,N,1057.149400,E,33.796000,28.450000,819,0,0,1,0
163320.400000,4437.693360,N,1057.151290,E,33.793000,28.670000,820,0,0,1,0
163320.700000,4437.695830,N,1057.153180,E,33.855000,28.760000,821,0,0,1,0
163321.000000,4437.698310,N,1057.155070,E,33.858000,28.700000,822,0,0,1,0
163321.300000,4437.700770,N,1057.156980,E,33.890000,29.050000,823,0,0,1,0
163321.600000,4437.703240,N,1057.158910,E,33.889000,29.180000,824,0,0,1,0
163322.000000,4437.706520,N,1057.161500,E,33.908000,29.380000,825,0,0,1,0
163322.300000,4437.708970,N,1057.163440,E,33.767000,29.370000,826,0,0,1,0
163322.600000,4437.711430,N,1057.165400,E,33.892000,29.690000,827,0,0,1,0
163322.900000,4437.713880,N,1057.167370,E,33.919000,29.780000,828,0,0,1,0
163323.200000,4437.716340,N,1057.169350,E,34.017000,29.970000,829,0,0,1,0
163323.500000,4437.718800,N,1057.171350,E,34.220000,30.140000,830,0,0,1,0
163323.900000,4437.722090,N,1057.174020,E,33.981000,30.160000,831,0,0,1,0
163324.300000,4437.725360,N,1057.176750,E,34.246000,30.730000,832,0,0,1,0
163324.600000,4437.727800,N,1057.178800,E,34.155000,31.120000,833,0,0,1,0
163325.000000,4437.731030,N,1057.181550,E,33.934000,31.380000,834,0,0,1,0
163325.300000,4437.733450,N,1057.183630,E,34.142000,31.520000,835,0,0,1,0
163325.600000,4437.735870,N,1057.185730,E,34.301000,31.700000,836,0,0,1,0
163325.900000,4437.738290,N,1057.187830,E,34.394000,31.620000,837,0,0,1,0
163326.200000,4437.740730,N,1057.189960,E,34.518000,31.930000,838,0,0,1,0
163326.500000,4437.743190,N,1057.192100,E,34.764000,31.840000,839,0,0,1,0
163326.800000,4437.745650,N,1057.194260,E,34.906000,32.030000,840,0,0,1,0
163327.100000,4437.748120,N,1057.196440,E,35.161000,32.310000,841,0,0,1,0
163327.500000,4437.751420,N,1057.199410,E,35.430000,32.780000,842,0,0,1,0
163327.800000,4437.753910,N,1057.201650,E,35.634000,32.780000,843,0,0,1,0
163328.100000,4437.756410,N,1057.203930,E,35.826000,33.070000,844,0,0,1,0
163328.400000,4437.758910,N,1057.206220,E,35.871000,33.310000,845,0,0,1,0
163328.700000,4437.761420,N,1057.208550,E,36.234000,33.550000,846,0,0,1,0
163329.000000,4437.763950,N,1057.210890,E,36.385000,33.590000,847,0,0,1,0
163329.400000,4437.767320,N,1057.214050,E,36.550000,33.890000,848,0,0,1,0
163329.800000,4437.770690,N,1057.217250,E,36.650000,34.200000,849,0,0,1,0
163330.100000,4437.773220,N,1057.219650,E,36.687000,34.460000,850,0,0,1,0
163330.500000,4437.776580,N,1057.222890,E,36.686000,34.590000,851,0,0,1,0
163330.800000,4437.779100,N,1057.225330,E,36.692000,34.500000,852,0,0,1,0
163331.100000,4437.781600,N,1057.227790,E,36.733000,35.060000,853,0,0,1,0
163331.400000,4437.784090,N,1057.230270,E,36.770000,35.350000,854,0,0,1,0
163331.700000,4437.786570,N,1057.232760,E,36.720000,35.580000,855,0,0,1,0
163332.000000,4437.789040,N,1057.235260,E,36.625000,36.220000,856,0,0,1,0
163332.300000,4437.791510,N,1057.237760,E,36.696000,35.680000,857,0,0,1,0
163332.600000,4437.793980,N,1057.240280,E,36.703000,35.910000,858,0,0,1,0
163333.000000,4437.797260,N,1057.243650,E,36.753000,36.310000,859,0,0,1,0
163333.300000,4437.799720,N,1057.246190,E,36.644000,36.360000,860,0,0,1,0
163333.600000,4437.802170,N,1057.248730,E,36.666000,36.450000,861,0,0,1,0
163333.900000,4437.804620,N,1057.251280,E,36.643000,36.600000,862,0,0,1,0
163334.200000,4437.807060,N,1057.253840,E,36.693000,36.880000,863,0,0,1,0
163334.500000,4437.809500,N,1057.256410,E,36.675000,36.930000,864,0,0,1,0
163334.900000,4437.812740,N,1057.259860,E,36.505000,37.130000,865,0,0,1,0
163335.300000,4437.815980,N,1057.263340,E,36.715000,37.440000,866,0,0,1,0
163335.600000,4437.818400,N,1057.265960,E,36.800000,37.770000,867,0,0,1,0
163336.000000,4437.821630,N,1057.269470,E,36.919000,37.670000,868,0,0,1,0
163336.300000,4437.824060,N,1057.272140,E,36.900000,38.200000,869,0,0,1,0
163336.600000,4437.826480,N,1057.274820,E,37.075000,38.460000,870,0,0,1,0
163336.900000,4437.828890,N,1057.277500,E,37.078000,38.430000,871,0,0,1,0
163337.200000,4437.831300,N,1057.280200,E,36.939000,38.910000,872,0,0,1,0
163337.500000,4437.833690,N,1057.282900,E,36.813000,38.850000,873,0,0,1,0
163337.900000,4437.836810,N,1057.286520,E,36.473000,39.830000,874,0,0,1,0
163338.200000,4437.839140,N,1057.289210,E,36.237000,39.770000,875,0,0,1,0
163338.500000,4437.841450,N,1057.291940,E,36.145000,40.390000,876,0,0,1,0
163338.800000,4437.843730,N,1057.294670,E,35.803000,40.560000,877,0,0,1,0
163339.100000,4437.845980,N,1057.297400,E,35.609000,41.120000,878,0,0,1,0
163339.400000,4437.848200,N,1057.300140,E,35.486000,41.560000,879,0,0,1,0
163339.700000,4437.850390,N,1057.302980,E,35.483000,42.590000,880,0,0,1,0
163340.000000,4437.852570,N,1057.305760,E,35.358000,42.520000,881,0,0,1,0
163340.400000,4437.855470,N,1057.309450,E,35.302000,42.350000,882,0,0,1,0
163340.800000,4437.858350,N,1057.313170,E,35.183000,42.670000,883,0,0,1,0
163341.100000,4437.860490,N,1057.315930,E,34.944000,42.780000,884,0,0,1,0
163341.400000,4437.862620,N,1057.318720,E,34.933000,43.380000,885,0,0,1,0
163341.800000,4437.865420,N,1057.322410,E,34.702000,43.380000,886,0,0,1,0
163342.300000,4437.868880,N,1057.327020,E,34.512000,43.700000,887,0,0,1,0
163342.700000,4437.871650,N,1057.330730,E,34.592000,43.790000,888,0,0,1,0
163343.100000,4437.874390,N,1057.334440,E,34.403000,44.210000,889,0,0,1,0
163343.500000,4437.877120,N,1057.338190,E,34.435000,44.960000,890,0,0,1,0
163343.900000,4437.879810,N,1057.342000,E,34.513000,45.340000,891,0,0,1,0
163344.300000,4437.882490,N,1057.345840,E,34.630000,45.950000,892,0,0,1,0
163344.700000,4437.885190,N,1057.349690,E,34.833000,45.380000,893,0,0,1,0
163345.100000,4437.887950,N,1057.353460,E,34.658000,44.350000,894,0,0,1,0
163345.500000,4437.890740,N,1057.357220,E,34.887000,43.590000,895,0,0,1,0
163345.900000,4437.893580,N,1057.360910,E,34.941000,42.620000,896,0,0,1,0
163346.300000,4437.896470,N,1057.364530,E,34.801000,41.190000,897,0,0,1,0
163346.600000,4437.898690,N,1057.367170,E,34.984000,40.000000,898,0,0,1,0
163346.900000,4437.900960,N,1057.369740,E,34.973000,39.250000,899,0,0,1,0
163347.200000,4437.903260,N,1057.372260,E,34.832000,38.100000,900,0,0,1,0
163347.500000,4437.905580,N,1057.374750,E,34.865000,37.300000,901,0,0,1,0
163347.800000,4437.907920,N,1057.377200,E,34.796000,36.600000,902,0,0,1,0
163348.100000,4437.910290,N,1057.379580,E,34.919000,35.510000,903,0,0,1,0
163348.400000,4437.912680,N,1057.381920,E,34.775000,34.650000,904,0,0,1,0
163348.700000,4437.915080,N,1057.384210,E,34.667000,34.190000,905,0,0,1,0
163349.000000,4437.917490,N,1057.386460,E,34.610000,33.310000,906,0,0,1,0
163349.400000,4437.920700,N,1057.389320,E,34.392000,32.090000,907,0,0,1,0
163349.700000,4437.923130,N,1057.391400,E,34.067000,31.590000,908,0,0,1,0
163350.000000,4437.925510,N,1057.393510,E,33.689000,31.570000,909,0,0,1,0
163350.300000,4437.927940,N,1057.395530,E,33.708000,30.500000,910,0,0,1,0
163350.600000,4437.930350,N,1057.397480,E,32.967000,30.060000,911,0,0,1,0
163351.000000,4437.933530,N,1057.400070,E,32.714000,29.640000,912,0,0,1,0
163351.400000,4437.936660,N,1057.402520,E,32.116000,28.960000,913,0,0,1,0
163351.900000,4437.940480,N,1057.405450,E,31.032000,28.480000,914,1,0,1,0
163352.200000,4437.942710,N,1057.407120,E,30.440000,27.640000,915,0,0,1,0
163352.400000,4437.944150,N,1057.408180,E,29.214000,27.470000,916,1,0,0,0
163352.800000,4437.946940,N,1057.410170,E,27.925000,26.540000,917,1,0,1,0
163353.300000,4437.950210,N,1057.412410,E,25.394000,25.810000,918,1,0,1,0
163353.700000,4437.952600,N,1057.414010,E,23.340000,25.080000,919,1,0,1,0
163354.000000,4437.954270,N,1057.415120,E,21.988000,25.190000,920,1,0,0,0
163354.300000,4437.955810,N,1057.416160,E,20.462000,25.570000,921,1,0,0,0
163354.500000,4437.956780,N,1057.416820,E,19.389000,26.040000,922,1,0,0,0
163354.700000,4437.957690,N,1057.417450,E,18.357000,26.570000,923,1,0,0,0
163355.000000,4437.958930,N,1057.418340,E,16.555000,26.950000,924,1,0,0,0
163355.300000,4437.960040,N,1057.419160,E,14.977000,27.740000,925,1,0,0,0
163355.500000,4437.960700,N,1057.419650,E,13.774000,28.050000,926,1,0,0,0
163356.000000,4437.962260,N,1057.420890,E,12.678000,30.340000,927,1,0,0,0
163356.600000,4437.963970,N,1057.422570,E,12.732000,37.100000,928,0,1,0,0
163357.000000,4437.965070,N,1057.423900,E,13.303000,41.410000,929,0,1,0,0
163357.500000,4437.966440,N,1057.425830,E,14.221000,46.570000,930,0,1,0,0
163357.900000,4437.967500,N,1057.427600,E,14.980000,51.140000,931,0,1,0,0
163358.300000,4437.968530,N,1057.429560,E,15.990000,54.850000,932,1,0,0,0
163358.800000,4437.969840,N,1057.432200,E,17.064000,55.800000,933,1,0,0,0
163359.800000,4437.972780,N,1057.437710,E,18.148000,50.030000,934,1,1,1,1
163400.000000,4437.973460,N,1057.438770,E,18.333000,47.790000,935,0,0,0,1
163400.500000,4437.975320,N,1057.441250,E,18.649000,41.110000,936,0,1,0,0
163400.800000,4437.976550,N,1057.442570,E,18.622000,36.310000,937,0,1,0,0
163401.300000,4437.978790,N,1057.444420,E,18.600000,27.980000,938,0,1,1,0
163401.600000,4437.980200,N,1057.445290,E,18.511000,22.400000,939,0,1,0,0
163402.000000,4437.982180,N,1057.446150,E,18.530000,14.870000,940,0,1,0,0
163402.300000,4437.983700,N,1057.446570,E,18.612000,9.860000,941,0,1,0,0
163402.700000,4437.985730,N,1057.446810,E,18.380000,2.670000,942,0,1,0,0
163403.000000,4437.987250,N,1057.446750,E,18.215000,357.200000,943,0,1,0,0
163403.300000,4437.988750,N,1057.446500,E,18.046000,352.060000,944,0,1,0,0
163403.700000,4437.990680,N,1057.445890,E,17.729000,345.040000,945,0,1,0,0
163404.000000,4437.992070,N,1057.445230,E,17.594000,340.480000,946,0,1,0,0
163404.300000,4437.993410,N,1057.444440,E,17.130000,335.610000,947,0,1,0,0
163404.500000,4437.994230,N,1057.443830,E,16.684000,331.430000,948,0,1,0,0
163404.800000,4437.995380,N,1057.442820,E,16.260000,326.270000,949,0,1,0,0
163405.300000,4437.997120,N,1057.440880,E,15.775000,318.680000,950,0,1,0,0
163405.500000,4437.997720,N,1057.440020,E,15.541000,314.300000,951,0,1,0,0
163406.000000,4437.999120,N,1057.437720,E,15.487000,307.730000,952,0,1,0,0
163406.300000,4437.999830,N,1057.436250,E,15.341000,303.110000,953,0,1,0,0
163406.800000,4438.000840,N,1057.433610,E,15.401000,296.030000,954,0,1,0,0
163407.100000,4438.001340,N,1057.431930,E,15.578000,291.130000,955,0,1,0,0
163407.500000,4438.001870,N,1057.429590,E,15.843000,285.650000,956,0,1,0,0
163407.800000,4438.002140,N,1057.427780,E,15.967000,281.000000,957,0,1,0,0
163408.200000,4438.002330,N,1057.425330,E,15.800000,274.520000,958,0,1,0,0
163408.500000,4438.002360,N,1057.423480,E,15.759000,270.260000,959,0,1,0,0
163408.800000,4438.002260,N,1057.421660,E,15.451000,265.260000,960,0,1,0,0
163409.300000,4438.001900,N,1057.418720,E,15.345000,258.720000,961,0,1,0,0
163409.800000,4438.001300,N,1057.415880,E,15.079000,251.240000,962,0,1,0,0
163410.100000,4438.000820,N,1057.414230,E,15.114000,247.070000,963,0,1,0,0
163410.500000,4438.000060,N,1057.412160,E,14.915000,241.440000,964,0,1,0,0
163410.900000,4437.999180,N,1057.410220,E,14.723000,236.340000,965,0,1,0,0
163411.200000,4437.998430,N,1057.408860,E,14.687000,231.880000,966,0,1,0,0
163411.500000,4437.997600,N,1057.407580,E,14.649000,226.810000,967,0,1,0,0
163411.900000,4437.996420,N,1057.405990,E,14.729000,221.790000,968,0,1,0,0
163412.400000,4437.994760,N,1057.404220,E,15.094000,214.910000,969,0,1,0,0
163412.700000,4437.993680,N,1057.403270,E,15.399000,210.780000,970,0,1,0,0
163413.100000,4437.992120,N,1057.402170,E,15.899000,205.220000,971,0,1,0,0
163413.600000,4437.990010,N,1057.401090,E,16.415000,197.580000,972,0,1,0,0
163414.100000,4437.987740,N,1057.400360,E,17.114000,190.520000,973,0,1,1,0
163414.500000,4437.985840,N,1057.400000,E,17.339000,186.470000,974,0,1,0,0
163415.000000,4437.983400,N,1057.399760,E,17.816000,183.790000,975,0,0,1,0
163415.500000,4437.980900,N,1057.399580,E,18.062000,182.440000,976,0,0,1,0
163416.000000,4437.978380,N,1057.399410,E,18.168000,183.100000,977,0,0,1,0
163416.500000,4437.975880,N,1057.399210,E,18.103000,183.380000,978,0,0,1,0
163417.100000,4437.972770,N,1057.398870,E,18.863000,185.760000,979,0,0,1,0
163417.600000,4437.970120,N,1057.398330,E,19.615000,189.390000,980,0,0,1,0
163418.000000,4437.967960,N,1057.397690,E,20.050000,193.100000,981,0,0,1,0
163418.400000,4437.965760,N,1057.396850,E,20.647000,196.710000,982,0,0,1,0
163418.800000,4437.963530,N,1057.395790,E,21.180000,199.770000,983,0,0,1,0
163419.200000,4437.961270,N,1057.394540,E,22.028000,202.140000,984,0,0,1,0
163419.700000,4437.958400,N,1057.392750,E,22.853000,204.770000,985,0,0,1,0
163420.100000,4437.956060,N,1057.391150,E,23.573000,206.480000,986,0,0,1,0
163420.500000,4437.953700,N,1057.389470,E,24.046000,207.320000,987,0,0,1,0
163420.900000,4437.951310,N,1057.387680,E,24.516000,208.220000,988,0,0,1,0
163421.300000,4437.948900,N,1057.385810,E,24.815000,209.150000,989,0,0,1,0
163421.700000,4437.946480,N,1057.383870,E,25.177000,209.580000,990,0,0,1,0
163422.100000,4437.944040,N,1057.381900,E,25.348000,210.260000,991,0,0,1,0
163422.700000,4437.940370,N,1057.378850,E,25.765000,210.940000,992,0,0,1,0
163423.100000,4437.937890,N,1057.376740,E,26.019000,211.350000,993,0,0,1,0
163423.600000,4437.934750,N,1057.374020,E,26.509000,211.900000,994,0,0,1,0
163424.000000,4437.932170,N,1057.371780,E,27.435000,211.740000,995,0,0,1,0
163424.400000,4437.929580,N,1057.369480,E,27.795000,212.480000,996,0,0,1,0
163424.800000,4437.926900,N,1057.367010,E,28.506000,213.220000,997,0,0,1,0
163425.300000,4437.923660,N,1057.363980,E,28.202000,213.710000,998,0,0,1,0
163425.700000,4437.921100,N,1057.361550,E,28.018000,214.410000,999,0,0,1,0
163426.100000,4437.918540,N,1057.359100,E,27.835000,214.420000,1000,0,0,1,0
163426.600000,4437.915400,N,1057.356010,E,27.708000,215.180000,1001,0,0,1,0
163427.200000,4437.911660,N,1057.352320,E,27.301000,215.300000,1002,0,0,1,0
163427.700000,4437.908570,N,1057.349320,E,26.917000,215.060000,1003,0,0,1,0
163428.100000,4437.906150,N,1057.346930,E,26.589000,215.060000,1004,0,0,1,0
163428.500000,4437.903750,N,1057.344570,E,26.448000,214.990000,1005,0,0,1,0
163428.900000,4437.901380,N,1057.342230,E,26.169000,215.190000,1006,0,0,1,0
163429.300000,4437.899010,N,1057.339910,E,26.226000,215.220000,1007,0,0,1,0
163429.700000,4437.896630,N,1057.337580,E,26.343000,214.830000,1008,0,0,1,0
163430.200000,4437.893630,N,1057.334610,E,26.516000,215.220000,1009,0,0,1,0
163430.600000,4437.891220,N,1057.332180,E,26.708000,215.800000,1010,0,0,1,0
